employee_id,day,hours_worked,meetings_count,task_switches,break_minutes,output_score,burnout_risk_score,calculated_burnout_risk,burnout_level
95,24,7.5,3,10,44.4,48.6,44.4,17.799999999999997,Low
95,25,7.9,6,9,46.1,42.1,59.2,32.475,Medium
95,26,5.9,4,12,49.3,51.6,36.1,9.075000000000003,Low
95,27,8.1,3,10,41.9,50.3,47.2,20.325000000000003,Low
95,28,8.7,6,7,50.0,52.6,49.8,23.199999999999996,Low
95,29,8.6,4,15,54.7,54.2,52.0,25.22499999999999,Low
95,30,6.8,1,5,58.8,47.3,26.6,0.0,Low
95,31,6.8,1,6,59.2,51.5,23.4,0.0,Low
95,32,7.9,2,12,47.1,47.5,47.4,20.725,Low
95,33,8.2,0,8,50.9,47.8,37.9,11.075,Low
95,34,9.8,8,7,36.0,51.3,66.6,39.60000000000001,Medium
95,35,8.1,1,10,52.8,51.8,38.2,11.100000000000001,Low
95,36,8.6,3,5,42.4,49.3,44.4,17.700000000000003,Low
95,37,8.8,0,11,44.0,52.0,42.8,16.100000000000005,Low
95,38,8.9,2,12,43.8,38.7,63.4,36.35,Medium
95,39,8.0,5,10,47.7,45.4,55.2,28.175,Low
95,40,7.2,3,8,56.8,47.0,39.0,11.900000000000002,Low
95,41,7.8,5,4,47.3,39.7,51.6,24.974999999999998,Low
95,42,8.0,6,6,45.9,41.0,57.1,30.325000000000003,Medium
95,43,8.0,4,7,44.2,47.0,48.0,21.05,Low
95,44,7.5,1,9,41.1,49.6,38.1,11.325,Low
95,45,8.2,3,6,39.6,36.2,57.5,30.39999999999999,Medium
95,46,6.8,1,10,40.4,51.8,33.4,6.400000000000002,Low
95,47,9.6,1,6,49.0,52.1,42.2,15.549999999999997,Low
95,48,6.9,5,21,39.5,56.1,54.3,27.225,Low
95,49,10.0,1,8,38.6,41.7,60.2,33.55,Medium
95,50,6.8,0,12,54.4,49.4,32.4,5.400000000000002,Low
95,51,6.6,1,12,58.8,46.1,36.0,8.899999999999999,Low
95,52,9.2,6,11,48.8,43.4,68.0,40.900000000000006,Medium
95,53,7.0,6,6,43.4,35.5,57.1,30.450000000000003,Medium
95,54,6.0,0,12,36.9,43.7,37.3,10.674999999999999,Low
95,55,8.6,2,8,35.3,38.0,59.2,32.175,Medium
95,56,5.5,3,19,49.3,42.3,49.2,22.575000000000003,Low
95,57,8.8,4,8,56.8,42.7,55.2,28.3,Low
95,58,9.9,4,9,41.1,42.5,67.0,40.325,Medium
95,59,9.0,2,10,56.5,35.2,61.4,34.675,Medium
95,60,8.4,6,10,48.2,41.2,63.8,37.15,Medium
95,61,6.2,3,11,47.1,46.8,39.4,12.425000000000004,Low
95,62,7.8,3,8,33.6,37.1,58.2,31.199999999999996,Medium
95,63,9.3,4,5,41.8,40.0,60.8,33.85000000000001,Medium
95,64,7.5,4,15,37.2,33.4,70.5,43.8,Medium
95,65,7.2,1,4,31.3,36.4,45.2,18.675000000000004,Low
95,66,6.3,3,5,48.1,32.9,45.9,18.875,Low
95,67,9.7,2,8,55.5,30.1,68.2,41.62499999999999,Medium
95,68,7.7,3,5,48.2,34.2,52.8,25.949999999999996,Low
95,69,10.1,3,14,46.5,28.2,85.2,58.474999999999994,Medium
95,70,7.7,2,12,55.4,44.2,47.5,20.75,Low
95,71,8.0,6,11,43.5,33.9,71.6,44.525000000000006,Medium
95,72,8.9,2,11,47.1,41.1,58.8,31.825000000000003,Medium
95,73,10.4,2,10,36.5,37.4,72.6,45.87500000000001,Medium
95,74,9.4,4,8,36.2,37.1,69.4,42.650000000000006,Medium
95,75,6.5,6,6,48.4,41.9,46.5,19.800000000000004,Low
95,76,9.0,4,8,40.7,42.8,60.0,33.425,Medium
95,77,9.6,2,12,46.0,44.6,60.7,34.099999999999994,Medium
95,78,6.5,2,7,30.4,32.4,51.7,25.1,Low
95,79,8.1,4,14,34.3,38.3,69.1,41.925,Medium
95,80,8.0,3,14,34.5,31.4,72.4,45.675,Medium
95,81,7.7,1,7,32.3,39.5,48.9,22.225,Low
95,82,9.4,3,11,46.7,28.8,76.3,49.725,Medium
95,83,8.8,3,9,57.0,36.0,60.6,33.75000000000001,Medium
95,84,8.6,1,14,45.4,34.5,65.3,38.449999999999996,Medium
95,85,7.5,6,7,53.5,42.1,52.7,25.625,Low
95,86,8.1,2,4,35.7,37.2,51.5,24.674999999999994,Low
95,87,8.6,3,13,38.2,37.4,67.7,41.05,Medium
95,88,7.8,4,12,37.8,44.2,57.5,30.749999999999996,Medium
95,89,7.6,0,7,45.6,40.8,41.5,14.5,Low
95,90,6.3,4,10,40.8,27.8,61.9,34.800000000000004,Medium
95,91,8.7,2,15,40.4,25.1,80.5,53.49999999999999,Medium
95,92,9.9,2,7,57.4,29.7,68.1,41.45,Medium
95,93,6.4,2,9,34.2,28.0,57.6,30.550000000000004,Medium
95,94,8.5,3,11,40.5,34.7,66.8,39.974999999999994,Medium
95,95,8.8,2,12,41.2,28.3,73.9,46.800000000000004,Medium
95,96,8.0,3,10,37.1,27.8,70.0,43.425000000000004,Medium
95,97,8.3,3,12,45.9,25.9,74.6,47.525000000000006,Medium
95,98,8.1,4,9,53.8,26.1,69.7,42.75,Medium
95,99,9.0,1,12,29.8,29.5,74.2,47.150000000000006,Medium
95,100,8.9,4,10,30.8,30.2,77.3,50.5,Medium
95,101,7.2,0,9,41.7,19.0,64.4,37.475,Medium
95,102,7.7,2,11,39.9,29.4,64.8,38.125,Medium
95,103,7.5,3,13,31.3,29.5,71.0,44.075,Medium
95,104,8.4,6,9,47.6,30.0,74.1,47.2,Medium
95,105,6.7,2,16,56.5,26.3,64.6,37.575,Medium
95,106,9.1,4,9,43.2,32.8,71.4,44.7,Medium
95,107,10.5,4,13,51.2,24.1,91.6,65.0,High
95,108,9.9,1,8,38.1,26.5,75.3,48.275000000000006,Medium
95,109,9.6,4,9,39.9,24.9,83.4,56.425,Medium
95,110,8.4,4,15,46.4,22.5,84.6,57.800000000000004,Medium
95,111,7.7,4,15,35.9,23.6,82.3,55.125,Medium
95,112,10.5,6,12,43.9,27.0,94.5,67.625,High
95,113,7.9,4,7,49.4,17.9,75.4,48.25,Medium
95,114,8.2,5,17,46.4,31.9,79.1,52.3,Medium
95,115,9.5,5,14,30.2,28.0,90.8,64.15,High
95,116,8.6,0,16,46.9,17.7,81.9,54.974999999999994,Medium
95,117,8.5,2,5,39.5,23.1,68.6,41.525,Medium
95,118,9.6,2,10,38.5,23.4,81.7,54.575,Medium
95,119,9.0,3,10,34.6,13.1,91.6,64.75,High
95,120,7.4,2,10,49.1,20.0,69.2,42.125,Medium
95,121,8.7,5,7,46.3,29.2,71.7,45.025,Medium
95,122,6.7,3,7,51.0,17.4,65.5,38.650000000000006,Medium
95,123,9.1,4,16,35.7,13.7,100.0,74.77499999999999,High
95,124,7.9,4,8,43.4,18.7,77.1,50.25,Medium
95,125,7.9,4,9,38.6,13.0,85.3,58.45,Medium
95,126,5.9,2,6,43.9,17.8,58.5,31.425000000000004,Medium
95,127,9.1,4,4,39.0,13.5,85.2,58.55,Medium
95,128,4.6,6,12,34.3,19.6,68.9,42.025,Medium
95,129,7.1,0,9,28.8,12.8,73.4,46.300000000000004,Medium
95,130,8.2,0,12,46.7,20.2,71.5,44.925,Medium
95,131,9.3,0,16,27.2,16.6,92.1,65.2,High
95,132,10.2,1,5,33.8,19.4,81.0,54.349999999999994,Medium
95,133,9.0,3,11,51.7,19.8,81.8,55.075,Medium
95,134,10.4,4,9,36.0,17.9,95.8,69.2,High
95,135,8.5,2,7,35.8,18.0,77.2,50.150000000000006,Medium
95,136,7.9,4,7,43.3,10.0,84.3,57.675,Medium
95,137,8.8,1,17,34.9,10.0,97.5,70.67500000000001,High
95,138,10.0,0,10,39.2,18.6,83.3,56.599999999999994,Medium
95,139,7.6,2,11,42.3,14.1,79.0,52.224999999999994,Medium
95,140,8.7,3,9,33.6,12.5,89.0,62.5,High
95,141,10.0,3,9,34.8,15.1,94.3,67.4,High
95,142,9.1,0,12,47.8,17.5,79.3,52.75,Medium
95,143,7.5,5,11,37.5,13.0,88.5,61.425,High
95,144,6.2,2,6,29.7,14.7,67.0,39.875,Medium
95,145,10.5,2,12,31.6,10.2,100.0,77.5,High
95,146,9.7,6,16,42.2,10.0,100.0,85.45,High
95,147,8.1,4,5,27.6,10.0,87.1,60.199999999999996,High
95,148,9.9,1,8,29.9,10.0,93.8,66.825,High
95,149,7.9,2,11,35.6,14.4,82.0,55.400000000000006,Medium
95,150,9.8,5,7,39.0,17.3,92.0,65.35000000000001,High
95,151,9.5,4,10,35.8,10.0,99.9,73.05,High
95,152,7.6,4,6,47.5,10.0,80.3,53.525,Medium
95,153,7.9,6,12,23.6,12.5,98.2,71.6,High
95,154,7.7,0,12,27.8,10.0,84.0,56.85,Medium
95,155,8.6,4,13,26.7,10.0,100.0,73.825,High
95,156,9.5,1,8,36.2,10.0,89.4,62.849999999999994,High
95,157,8.7,2,10,36.5,13.1,87.0,59.974999999999994,Medium
95,158,10.0,5,9,26.0,11.6,100.0,78.1,High
95,159,9.0,3,8,38.8,11.2,89.6,63.0,High
95,160,9.5,3,11,32.5,10.0,99.2,72.675,High
95,161,8.4,4,11,40.4,15.6,88.1,61.0,High
95,162,8.7,2,8,20.5,10.0,91.3,64.475,High
95,163,7.0,2,10,26.0,12.5,79.8,53.0,Medium
95,164,8.8,1,8,40.1,10.0,84.7,57.675000000000004,Medium
95,165,8.6,2,5,30.0,10.0,84.2,57.599999999999994,Medium
95,166,10.3,3,13,48.2,10.0,100.0,76.15,High
95,167,10.3,4,10,39.6,10.0,100.0,76.9,High
95,168,6.2,4,4,33.1,10.0,73.3,46.125,Medium
95,169,11.1,2,9,39.6,10.0,100.0,75.4,High
95,170,7.6,4,10,21.7,10.0,92.0,65.175,High
95,171,8.6,4,11,43.3,10.0,93.7,67.075,High
95,172,8.7,2,16,31.6,11.1,97.8,71.0,High
95,173,7.8,0,6,22.5,10.0,77.8,50.975,Medium
95,174,7.7,3,8,34.9,10.0,84.2,57.375,Medium
95,175,8.6,1,11,28.1,10.0,90.1,63.375,High
95,176,10.8,3,8,45.3,10.0,100.0,73.375,High
95,177,6.8,2,8,28.4,10.0,77.7,51.1,Medium
95,178,9.5,1,5,22.6,10.0,89.0,62.35,High
95,179,10.6,3,4,40.8,10.0,95.2,68.1,High
95,180,8.4,6,7,21.8,10.0,98.1,71.05,High
96,1,7.9,2,5,48.2,58.4,20.7,0.45000000000000284,Low
96,2,9.4,2,9,51.5,62.3,30.0,9.925000000000004,Low
96,3,9.9,3,10,44.0,59.5,41.3,21.400000000000002,Low
96,4,8.4,4,8,47.5,61.6,29.7,9.325000000000003,Low
96,5,8.9,3,11,65.7,54.5,36.4,16.275000000000002,Low
96,6,7.0,1,10,47.6,55.2,22.5,2.399999999999997,Low
96,7,7.2,1,9,63.7,56.2,17.2,0.0,Low
96,8,4.9,4,12,52.9,54.1,19.7,0.0,Low
96,9,9.3,3,12,51.6,65.0,32.9,13.000000000000007,Low
96,10,8.5,3,6,39.7,59.9,28.7,8.475000000000001,Low
96,11,8.5,1,7,48.2,59.7,23.1,2.849999999999996,Low
96,12,7.7,3,9,39.3,48.9,38.8,18.675000000000004,Low
96,13,9.3,2,10,40.8,51.6,44.2,24.000000000000004,Low
96,14,6.6,4,9,42.9,58.1,24.3,4.474999999999998,Low
96,15,9.8,3,7,46.0,56.3,39.3,19.60000000000001,Low
96,16,8.0,1,13,45.0,47.4,40.8,20.750000000000004,Low
96,17,8.9,1,9,65.6,53.5,29.7,9.700000000000003,Low
96,18,7.8,2,10,53.2,56.8,26.6,6.699999999999999,Low
96,19,9.3,0,9,39.8,49.6,40.3,19.950000000000006,Low
96,20,8.8,4,7,47.1,51.0,41.3,21.125000000000007,Low
96,21,7.8,3,9,56.1,59.7,24.0,4.274999999999997,Low
96,22,7.4,1,4,43.8,58.4,14.9,0.0,Low
96,23,8.5,5,10,40.5,48.3,49.8,30.075000000000003,Medium
96,24,9.7,4,9,48.8,54.7,44.9,24.999999999999996,Low
96,25,7.2,5,13,36.8,55.4,39.8,20.000000000000004,Low
96,26,6.3,3,11,40.6,57.9,23.8,3.5500000000000007,Low
96,27,8.8,3,7,52.0,56.4,31.9,12.000000000000007,Low
96,28,9.6,2,14,60.0,45.1,52.8,32.699999999999996,Medium
96,29,7.8,3,11,37.8,55.2,36.1,15.95,Low
96,30,7.7,5,16,53.5,43.3,55.1,34.825,Medium
96,31,7.4,0,9,57.7,44.8,28.7,8.875000000000005,Low
96,32,8.9,3,7,44.4,52.8,38.4,18.1,Low
96,33,8.1,5,12,43.2,50.0,47.8,27.9,Low
96,34,7.8,0,10,46.5,49.0,31.2,11.174999999999999,Low
96,35,9.8,4,9,55.8,38.4,60.2,40.150000000000006,Medium
96,36,7.7,4,7,55.5,39.8,43.8,23.625000000000004,Low
96,37,7.5,3,13,37.1,50.3,41.6,21.825000000000003,Low
96,38,8.5,0,8,44.5,50.7,31.6,11.574999999999998,Low
96,39,8.6,3,19,46.6,55.5,48.5,28.65,Low
96,40,11.1,6,8,43.5,52.4,60.7,40.724999999999994,Medium
96,41,6.2,4,12,50.6,42.7,39.7,19.45,Low
96,42,9.7,3,17,36.9,48.2,62.4,42.37499999999999,Medium
96,43,8.1,2,12,50.1,44.4,44.6,24.275,Low
96,44,8.6,1,17,58.4,49.6,44.1,24.0,Low
96,45,9.5,3,11,37.3,46.3,55.1,35.175000000000004,Medium
96,46,7.9,0,8,51.1,45.7,31.5,11.325,Low
96,47,8.3,5,6,55.1,47.6,40.4,20.725,Low
96,48,8.0,2,5,41.8,35.7,45.5,25.349999999999998,Low
96,49,8.2,0,5,44.0,37.8,38.8,18.9,Low
96,50,10.7,3,10,39.4,38.2,68.4,48.64999999999999,Medium
96,51,8.7,1,13,56.6,48.5,40.8,20.949999999999996,Low
96,52,7.5,3,13,49.0,45.1,44.1,24.05,Low
96,53,6.5,4,8,40.0,37.9,43.8,23.5,Low
96,54,8.4,3,8,47.4,43.8,44.8,24.650000000000006,Low
96,55,8.0,0,5,47.7,44.3,30.6,10.275000000000002,Low
96,56,6.4,7,9,55.0,43.3,42.8,22.550000000000004,Low
96,57,7.1,6,9,40.6,44.2,47.0,26.949999999999996,Low
96,58,7.4,4,10,38.6,46.4,43.5,23.35,Low
96,59,6.8,3,7,40.9,45.5,33.4,13.674999999999999,Low
96,60,5.5,3,12,49.5,36.2,39.3,19.525,Low
96,61,9.8,4,6,39.3,44.7,54.0,34.075,Medium
96,62,7.2,1,8,56.0,39.2,35.2,14.899999999999999,Low
96,63,9.4,2,11,44.2,33.6,63.3,43.05,Medium
96,64,10.3,6,11,32.3,38.7,76.6,56.325,Medium
96,65,8.6,1,15,35.0,40.5,56.2,36.349999999999994,Medium
96,66,7.4,3,7,57.6,37.5,41.0,21.1,Low
96,67,6.6,4,11,23.9,39.4,50.4,30.525,Medium
96,68,8.8,2,6,45.7,34.8,51.4,31.375000000000007,Medium
96,69,10.9,1,9,37.1,26.9,75.2,55.425000000000004,Medium
96,70,9.1,3,17,35.7,44.1,63.1,43.175,Medium
96,71,10.2,3,7,38.3,26.4,73.9,53.825,Medium
96,72,7.1,1,18,50.0,31.8,56.5,36.2,Medium
96,73,7.6,4,10,46.4,40.0,49.2,29.0,Low
96,74,8.2,4,6,44.4,32.2,55.9,35.699999999999996,Medium
96,75,7.9,2,8,48.4,36.1,46.7,26.6,Low
96,76,7.3,0,9,48.3,39.2,36.5,16.224999999999998,Low
96,77,9.1,8,7,36.9,28.9,77.9,57.574999999999996,Medium
96,78,8.5,3,8,35.0,42.7,49.5,29.449999999999996,Low
96,79,7.3,5,16,43.1,28.6,69.6,49.725,Medium
96,80,8.2,4,4,33.0,37.8,50.5,30.349999999999998,Medium
96,81,9.3,2,10,48.7,33.8,60.1,39.825,Medium
96,82,10.3,3,7,55.0,31.8,64.9,44.85000000000001,Medium
96,83,9.7,4,8,37.0,27.6,74.1,53.74999999999999,Medium
96,84,6.1,6,6,58.3,36.6,40.2,20.224999999999998,Low
96,85,8.0,2,7,51.3,31.3,49.8,29.975,Low
96,86,7.4,4,13,30.9,30.8,64.9,44.775000000000006,Medium
96,87,7.4,4,11,50.8,28.3,59.7,39.7,Medium
96,88,7.4,4,15,39.1,38.5,57.9,37.625,Medium
96,89,7.8,2,10,47.4,32.9,52.3,32.05,Medium
96,90,10.9,2,9,47.1,28.3,74.0,54.025000000000006,Medium
96,91,8.1,4,8,45.7,24.8,64.6,44.775000000000006,Medium
96,92,8.9,0,10,43.3,28.1,59.4,39.475,Medium
96,93,6.9,4,7,49.9,22.8,57.5,37.22500000000001,Medium
96,94,7.0,5,4,51.9,27.2,51.3,31.525,Medium
96,95,10.1,2,9,40.3,32.6,66.9,46.625,Medium
96,96,9.0,2,8,52.2,27.2,61.0,41.14999999999999,Medium
96,97,9.5,3,7,51.9,36.8,55.9,35.825,Medium
96,98,7.4,2,4,42.0,36.1,40.2,20.0,Low
96,99,6.2,5,10,41.8,26.8,57.5,37.45,Medium
96,100,10.7,1,9,30.1,22.6,80.4,60.275,High
96,101,8.9,4,14,26.1,29.6,77.6,57.475,Medium
96,102,11.7,5,9,38.6,21.9,95.1,74.85,High
96,103,8.3,3,10,51.8,29.6,59.6,39.75,Medium
96,104,10.2,1,9,41.0,34.9,62.0,42.25,Medium
96,105,9.7,3,13,33.7,33.0,73.1,53.175,Medium
96,106,9.6,5,8,47.9,33.3,67.5,47.225,Medium
96,107,9.4,4,12,44.6,17.1,86.1,65.75,High
96,108,6.5,5,5,37.8,20.5,60.1,40.05,Medium
96,109,8.3,5,11,46.3,25.3,71.6,51.72500000000001,Medium
96,110,8.9,5,14,58.5,31.9,69.6,49.575,Medium
96,111,8.9,5,13,46.3,21.7,81.7,61.525000000000006,High
96,112,11.2,5,13,40.3,22.9,95.8,75.625,High
96,113,7.4,2,9,48.1,20.8,60.3,40.275000000000006,Medium
96,114,8.4,3,10,34.5,12.4,82.1,61.875,High
96,115,9.7,2,9,38.1,21.6,76.1,55.775,Medium
96,116,8.9,2,9,48.5,27.4,62.3,42.575,Medium
96,117,9.2,2,7,25.4,16.9,77.9,58.05,Medium
96,118,9.3,3,12,30.9,19.9,83.4,63.275000000000006,High
96,119,8.5,2,8,52.3,26.4,58.7,38.925,Medium
96,120,8.9,3,13,37.7,14.4,86.1,65.97500000000001,High
96,121,8.9,4,6,28.5,19.0,76.9,57.075,Medium
96,122,8.6,5,11,47.7,17.1,81.3,61.375,High
96,123,8.9,4,9,37.6,13.2,84.6,64.5,High
96,124,8.0,7,14,44.6,25.0,79.7,59.550000000000004,Medium
96,125,8.7,3,11,55.7,22.4,69.9,49.675,Medium
96,126,6.6,6,9,42.3,10.0,77.5,57.724999999999994,Medium
96,127,10.8,4,9,46.3,23.9,82.9,63.025000000000006,High
96,128,9.6,3,8,37.5,26.1,71.8,52.025,Medium
96,129,9.3,3,14,41.6,29.8,73.5,53.3,Medium
96,130,9.0,1,12,28.3,14.0,82.9,63.025000000000006,High
96,131,7.1,2,11,33.3,12.6,72.7,52.974999999999994,Medium
96,132,7.6,6,13,41.3,19.6,79.6,59.575,Medium
96,133,6.7,6,12,28.5,21.2,74.4,54.475,Medium
96,134,8.3,9,8,38.3,16.7,88.5,68.425,High
96,135,8.9,2,10,57.7,19.5,69.3,49.475,Medium
96,136,9.3,3,15,40.2,20.0,84.6,64.75,High
96,137,9.9,3,14,44.4,10.0,96.1,76.0,High
96,138,7.5,3,9,48.9,19.4,64.5,44.575,Medium
96,139,8.7,4,7,44.4,23.7,68.6,48.49999999999999,Medium
96,140,8.6,5,10,35.1,10.0,90.3,70.32499999999999,High
96,141,8.4,6,13,38.3,10.6,94.5,74.125,High
96,142,7.8,4,9,40.5,11.4,79.1,58.975,Medium
96,143,8.4,2,11,43.9,17.0,73.8,53.725,Medium
96,144,9.1,0,8,29.3,10.0,79.7,59.675,Medium
96,145,9.2,5,11,56.6,18.0,81.9,61.85,High
96,146,9.4,3,8,36.8,14.5,82.8,62.60000000000001,High
96,147,9.0,5,10,36.5,10.0,92.2,72.375,High
96,148,9.0,5,9,45.2,10.0,88.8,68.9,High
96,149,9.5,7,8,40.5,17.3,89.8,69.475,High
96,150,9.8,3,11,39.6,10.0,93.0,72.70000000000002,High
96,151,8.2,6,14,35.8,10.0,95.2,75.44999999999999,High
96,152,7.8,6,8,36.2,10.0,85.0,65.15,High
96,153,8.9,2,11,34.8,10.0,86.3,66.0,High
96,154,9.2,3,9,26.0,10.0,90.0,69.9,High
96,155,8.4,6,7,33.3,10.0,88.2,68.175,High
96,156,8.1,2,6,54.4,10.0,70.0,49.8,Medium
96,157,7.1,2,9,43.2,10.3,70.2,50.2,Medium
96,158,9.0,2,9,33.1,12.7,81.6,61.725,High
96,159,8.1,6,8,34.4,10.0,87.1,67.4,High
96,160,7.0,4,8,44.2,12.4,71.1,50.95,Medium
96,161,6.1,5,8,23.1,10.0,75.6,55.724999999999994,Medium
96,162,8.7,2,15,29.3,10.0,91.2,71.375,High
96,163,7.3,1,11,27.5,10.0,75.6,55.725,Medium
96,164,7.3,4,9,34.3,11.3,77.9,57.625,Medium
96,165,8.0,2,14,42.9,10.0,82.2,62.475,High
96,166,7.7,1,9,52.0,10.0,69.2,49.400000000000006,Medium
96,167,8.2,2,10,25.6,10.0,83.1,62.8,High
96,168,9.7,0,12,32.9,12.5,85.3,65.07499999999999,High
96,169,8.9,1,7,36.0,10.0,78.1,58.0,Medium
96,170,8.8,3,7,32.9,10.0,83.0,63.175000000000004,High
96,171,8.5,6,9,26.2,10.0,93.3,73.15,High
96,172,10.5,1,8,40.4,10.0,87.8,67.8,High
96,173,9.2,3,9,29.6,10.0,88.7,69.0,High
96,174,9.0,2,7,30.0,10.0,82.8,62.6,High
96,175,7.8,2,11,30.6,10.0,80.2,60.45,High
96,176,10.7,3,5,30.0,10.0,92.5,72.69999999999999,High
96,177,6.2,3,7,42.8,10.0,65.1,45.1,Medium
96,178,9.7,7,12,34.3,10.0,100.0,84.725,High
96,179,10.8,3,17,31.8,10.0,100.0,88.45,High
96,180,9.2,4,13,35.3,10.0,95.3,75.27499999999999,High
97,1,7.0,5,8,57.5,55.5,33.1,7.024999999999999,Low
97,2,7.8,3,8,41.2,55.9,36.7,10.5,Low
97,3,9.1,3,7,45.3,63.8,33.8,8.075,Low
97,4,5.8,2,11,49.9,64.9,14.8,0.0,Low
97,5,5.3,3,8,45.8,58.5,18.0,0.0,Low
97,6,5.6,3,9,58.3,56.5,19.6,0.0,Low
97,7,10.4,2,9,38.0,60.3,47.2,21.300000000000004,Low
97,8,8.8,4,11,49.2,51.0,51.8,25.800000000000004,Low
97,9,8.2,2,10,40.1,58.4,36.5,10.774999999999997,Low
97,10,7.7,3,14,58.8,56.0,39.3,13.2,Low
97,11,9.9,1,9,44.0,58.0,42.3,16.6,Low
97,12,8.2,3,12,49.4,56.3,41.4,15.65,Low
97,13,8.9,3,9,36.6,46.2,55.3,29.25,Low
97,14,8.2,1,9,52.1,48.7,39.7,13.674999999999994,Low
97,15,6.7,2,17,29.8,53.1,44.8,18.750000000000004,Low
97,16,6.7,1,11,50.9,48.7,33.4,7.574999999999999,Low
97,17,8.9,2,8,37.5,52.8,44.5,18.625000000000007,Low
97,18,7.2,2,7,50.2,60.8,21.7,0.0,Low
97,19,6.8,4,12,61.1,48.1,41.0,15.024999999999997,Low
97,20,8.5,4,8,58.3,55.9,38.6,12.925,Low
97,21,9.4,4,10,60.4,51.5,50.6,24.800000000000004,Low
97,22,7.4,3,8,53.7,63.0,23.7,0.0,Low
97,23,8.0,2,14,38.2,41.8,58.0,31.85,Medium
97,24,7.0,2,12,61.2,54.5,30.6,4.800000000000001,Low
97,25,8.9,3,13,48.9,49.3,54.2,28.275000000000006,Low
97,26,8.6,3,5,48.2,48.6,42.8,16.949999999999996,Low
97,27,7.5,1,8,63.1,44.0,36.1,10.125,Low
97,28,7.6,2,11,45.1,55.1,36.3,10.524999999999997,Low
97,29,7.3,3,8,52.9,65.7,20.9,0.0,Low
97,30,9.4,5,8,40.4,51.9,55.4,29.300000000000004,Low
97,31,6.2,2,10,60.8,41.6,36.7,10.4,Low
97,32,8.2,3,10,55.3,45.3,48.5,22.575,Low
97,33,7.4,1,12,55.5,39.0,47.3,21.625000000000004,Low
97,34,8.1,3,11,56.9,46.7,47.5,21.474999999999994,Low
97,35,6.9,3,13,43.1,46.9,46.2,20.125000000000007,Low
97,36,9.6,7,8,36.4,45.0,69.3,43.4,Medium
97,37,9.0,0,10,30.3,46.5,50.7,24.925,Low
97,38,9.8,1,11,31.8,48.1,57.8,31.550000000000004,Medium
97,39,7.9,1,12,23.8,48.3,49.1,23.250000000000007,Low
97,40,8.6,3,12,57.7,50.3,47.8,21.975,Low
97,41,7.9,1,9,48.8,46.8,40.9,14.600000000000007,Low
97,42,10.3,3,9,48.4,51.3,55.4,29.60000000000001,Low
97,43,8.7,4,13,56.3,46.0,56.7,31.025,Medium
97,44,6.3,6,9,52.3,49.2,40.3,14.224999999999998,Low
97,45,6.8,1,15,47.5,50.8,38.0,12.125000000000002,Low
97,46,7.8,2,15,57.5,38.6,56.6,30.324999999999996,Medium
97,47,9.6,3,6,43.4,43.3,56.8,30.75,Medium
97,48,8.2,3,10,33.0,41.7,57.7,31.749999999999993,Medium
97,49,7.4,3,8,48.6,40.2,48.0,21.95,Low
97,50,9.1,2,10,40.8,45.7,54.4,28.699999999999996,Low
97,51,8.1,1,13,45.7,44.9,49.5,23.675,Low
97,52,8.3,3,5,42.8,44.7,46.5,20.400000000000002,Low
97,53,8.0,4,7,40.4,32.3,62.6,36.7,Medium
97,54,7.7,1,11,51.0,47.3,40.9,14.950000000000005,Low
97,55,9.0,1,14,39.3,31.7,71.2,45.175,Medium
97,56,7.4,3,10,46.2,38.3,53.3,27.050000000000004,Low
97,57,9.5,0,12,37.5,32.1,69.2,43.125,Medium
97,58,9.8,2,6,45.9,47.4,50.6,24.72500000000001,Low
97,59,10.3,1,5,32.4,51.0,49.5,23.700000000000003,Low
97,60,7.5,3,7,48.6,45.6,41.7,15.849999999999998,Low
97,61,5.8,3,9,51.9,40.1,38.7,12.924999999999999,Low
97,62,7.9,3,9,47.5,38.1,54.8,28.625,Low
97,63,9.4,3,15,45.0,37.2,72.7,46.95,Medium
97,64,6.2,3,12,51.8,25.7,59.6,33.65,Medium
97,65,8.8,3,3,37.4,42.0,50.7,24.85,Low
97,66,6.7,3,11,29.8,36.8,55.6,29.750000000000004,Low
97,67,9.3,5,14,40.5,45.0,69.7,43.375,Medium
97,68,9.5,1,9,31.6,43.0,58.6,32.300000000000004,Medium
97,69,8.6,6,15,53.0,43.1,68.0,41.74999999999999,Medium
97,70,10.5,3,10,54.2,40.1,67.7,41.849999999999994,Medium
97,71,7.7,3,12,38.7,37.7,60.2,33.925,Medium
97,72,7.2,4,10,39.5,32.5,61.8,35.825,Medium
97,73,8.4,3,8,44.3,25.9,69.5,43.325,Medium
97,74,8.6,2,9,35.2,37.4,59.9,34.099999999999994,Medium
97,75,7.5,2,6,57.0,28.1,53.2,27.45,Low
97,76,9.4,3,14,46.8,33.9,74.6,48.5,Medium
97,77,8.5,3,8,38.7,40.3,56.8,30.925,Medium
97,78,10.1,1,8,34.8,29.0,73.8,47.8,Medium
97,79,9.5,0,7,53.6,24.1,66.8,40.6,Medium
97,80,9.0,5,13,26.7,39.9,75.0,48.825,Medium
97,81,8.4,5,10,35.3,28.3,76.5,50.775000000000006,Medium
97,82,8.6,4,7,36.7,29.4,69.9,44.125,Medium
97,83,9.7,6,4,59.0,33.2,68.7,42.44999999999999,Medium
97,84,8.6,4,7,50.0,28.4,67.6,41.8,Medium
97,85,8.5,3,13,52.1,29.6,70.5,44.775,Medium
